StateCode,Division,YearMonth,    PCP,   TAVG,   PDSI,   PHDI,   ZNDX,   PMDI,    CDD,    HDD,   SP01,   SP02,   SP03,   SP06,   SP09,   SP12,   SP24,   TMIN,   TMAX,
      101,      00,   189604,   1.45,   46.5,  -1.36,    .75,  -4.08,   -1.1,      0,    460,  -2.26,   -.07,   1.04,    .54,    -.5,  -1.02, -99.99,   35.2,   57.8,
      106,      00,   189605,    2.1,   75.2,  -1.87,  -1.87,  -4.12,  -1.87,    372,      4,  -1.73,  -1.53,  -1.58,   -.76,  -1.16,   -.35, -99.99,   63.1,   87.4,
      105,      00,   189605,   3.49,   52.7,   3.97,   3.97,    2.8,   3.97,     49,    318,    .97,   1.64,   1.92,   2.01,    .95,    .57, -99.99,   40.6,   64.8,
      102,      00,   189605,   5.09,   61.2,   1.73,   1.73,   1.91,   1.73,     86,    148,   1.47,   2.44,   2.23,   1.71,    .51,   -.16, -99.99,   49.6,   72.9,
      101,      00,   189605,   2.68,   59.3,  -1.99,  -1.99,   -2.3,  -1.99,     52,    136,   -.84,  -1.99,   -.57,   -.16,   -.66,   -.99, -99.99,   47.2,   71.4,
      103,      00,   189605,   5.34,   69.4,    .01,  -2.17,    .04,  -2.09,    174,     60,    .74,   -.01,   -.09,   -.11,   -.71,   -.64, -99.99,   57.4,   81.5,
      107,      00,   189605,    .57,   59.2,  -1.55,  -1.55,  -2.01,  -1.55,     20,    223,  -1.16,  -1.27,  -1.24,  -1.78,  -1.18,   -.75, -99.99,   44.1,   74.2,
      109,      00,   189605,   1.89,   55.3,   2.49,   2.49,   3.13,   2.49,     30,    220,   1.48,   2.06,   1.53,    .78,    .54,    .37, -99.99,   43.1,   67.5,
      104,      00,   189605,    3.2,   74.6,  -3.16,  -3.16,  -2.65,  -3.16,    301,      8,   -.46,  -1.27,  -1.28,   -.84,  -1.55,  -1.51, -99.99,   62.9,   86.4,
      108,      00,   189605,   3.97,   45.6,   2.34,   2.34,   4.08,   2.34,      0,    451,   1.75,    2.2,   1.55,   1.81,    .59,    .21, -99.99,   35.3,   55.8,
      108,      00,   189606,   1.14,     58,   1.75,   1.75,  -1.03,   1.24,     16,    190,   -.74,   1.04,   1.61,   1.38,    .24,    .33, -99.99,   44.3,   71.8,
      103,      00,   189606,   4.39,   71.3,    .17,  -1.79,    .47,  -1.44,    185,     20,    .14,    .53,      0,   -.53,   -.44,   -.51, -99.99,   60.2,   82.4,
      104,      00,   189606,   6.14,   76.4,  -2.45,  -2.45,   1.16,  -1.92,    348,      2,    .95,    .31,   -.45,    -.4,   -.81,  -1.19, -99.99,   66.4,   86.4,
      101,      00,   189606,   3.59,   63.2,   -1.9,   -1.9,   -.36,   -1.9,     70,     56,   -.19,   -.74,  -1.67,    -.4,    -.3,   -.92, -99.99,   51.6,   74.8,
      107,      00,   189606,    .63,     71,  -2.06,  -2.06,  -2.01,  -2.06,     94,     56,   -.63,  -1.33,  -1.45,  -1.58,   -.96,   -.89, -99.99,   54.7,   87.2,
      102,      00,   189606,   3.39,   66.1,   1.13,   1.13,  -1.26,    .43,    113,     57,   -.57,    .59,   1.53,    .98,    .16,   -.27, -99.99,   53.3,   78.9,
      109,      00,   189606,    .11,   69.6,   2.77,   2.77,   1.59,   2.77,    154,     36,  -1.09,    .95,   1.76,    .93,    .41,    .39, -99.99,     54,   85.1,
      106,      00,   189606,   2.48,   79.5,  -2.61,  -2.61,  -2.79,  -2.61,    481,      1,   -.87,  -1.62,  -1.58,  -1.12,   -.89,    -.8, -99.99,   66.6,   92.4,
      105,      00,   189606,   2.79,   63.3,   3.56,   3.56,   -.01,   3.49,    110,    110,   -.12,    .56,   1.16,   1.55,   1.07,    .12, -99.99,     49,   77.7,
      102,      00,   189607,   3.61,   68.7,    1.2,    1.2,    .56,    .73,    164,     23,    .13,   -.41,    .54,   1.03,    .94,      0, -99.99,   56.4,   80.9,
      104,      00,   189607,   7.19,   79.6,   -1.8,   -1.8,   1.19,   -.75,    447,      0,   1.08,   1.29,     .8,    .09,   -.29,   -.84, -99.99,   70.1,   89.2,
      109,      00,   189607,    .63,   74.7,   2.98,   2.98,   1.49,   2.98,    237,      4,   1.48,    .05,   1.28,    .47,    .62,    .49, -99.99,   60.8,   88.6,
      101,      00,   189607,   4.97,   69.1,    .54,  -1.16,   1.63,   -.33,    219,      4,    .96,    .42,   -.13,    .52,    .29,    -.5, -99.99,   58.7,   79.5,
      108,      00,   189607,    .49,     67,   1.42,   1.42,   -.46,    .65,    104,     44,   -.31,   -.84,    .84,    .64,    .79,     .3, -99.99,     52,   81.9,
      105,      00,   189607,   2.08,   67.6,   3.77,   3.77,   1.74,   3.77,    174,     50,    .22,   -.05,     .5,   1.21,   1.51,    .39, -99.99,   53.7,   81.5,
      107,      00,   189607,   2.59,   72.2,    .59,  -1.26,   1.76,   -.38,    106,     20,   1.29,    .68,   -.03,   -.91,   -.55,   -.82, -99.99,   59.5,     85,
      106,      00,   189607,   2.26,   81.8,  -3.34,  -3.34,  -3.01,  -3.34,    568,      0,     -1,  -1.22,   -1.8,  -1.48,   -.96,  -1.24, -99.99,     70,   93.6,
      103,      00,   189607,   6.95,   75.5,    1.7,    1.7,   4.65,    1.7,    300,      3,   2.46,   1.72,   1.65,    .71,    .72,   -.19, -99.99,   64.9,     86,
      107,      00,   189608,   1.58,     71,    .05,   -1.6,  -1.42,  -1.32,     91,     28,   -.71,    .39,    .04,   -.84,   -1.3,  -1.03, -99.99,   57.6,   84.5,
      102,      00,   189608,   3.14,   67.1,    .81,    .81,    -.8,   -.08,    138,     40,   -.34,   -.18,   -.57,    .97,    .73,    .05, -99.99,   54.7,   79.6,
      101,      00,   189608,   2.72,     67,   -.64,  -1.68,  -1.92,  -1.68,    177,     15,   -1.2,   -.14,   -.26,   -.65,   -.33,   -.66, -99.99,   55.9,     78,
      105,      00,   189608,   1.16,   65.1,   3.24,   3.24,   -.43,   3.01,    135,     75,  -1.09,   -.56,    -.5,     .9,    .98,    .36, -99.99,   50.1,   80.2,
      104,      00,   189608,   3.23,   79.9,  -2.68,  -2.68,  -3.19,  -2.68,    460,      0,  -1.73,   -.29,    .28,   -.76,    -.6,  -1.36, -99.99,   69.1,   90.6,
      109,      00,   189608,    .79,   71.7,   3.22,   3.22,   1.64,   3.22,    203,     10,   1.33,   1.62,    .74,   1.56,    .85,    .61, -99.99,   57.6,   85.7,
      103,      00,   189608,   3.25,   74.6,   1.53,   1.53,   -.01,   1.45,    272,      8,   -.37,   1.82,   1.38,    .66,    .52,   -.13, -99.99,     63,   86.2,
      108,      00,   189608,   1.18,   63.1,    1.4,    1.4,    .39,    .77,     52,     88,    .82,     .4,   -.26,   1.14,   1.54,    .48, -99.99,   49.1,     77,
      106,      00,   189608,   1.89,   82.1,  -3.94,  -3.94,  -2.83,  -3.94,    574,      0,   -1.2,  -1.38,  -1.49,   -1.9,  -1.35,  -1.49, -99.99,   68.7,   95.6,
      101,      00,   189609,   5.19,     58,    .75,   -.76,   2.26,    .44,     30,    135,    1.1,    .31,    .65,   -.69,    .02,    .04, -99.99,   47.4,   68.6,
      107,      00,   189609,   1.81,   63.4,    .51,   -.97,   1.39,   -.04,     30,    137,    .72,    .11,    .75,   -.27,   -.83,   -.53, -99.99,     51,   75.8,
      103,      00,   189609,    4.5,   64.7,   2.19,   2.19,   2.48,   2.19,     67,    115,    .89,    .46,   1.69,   1.07,     .4,    .37, -99.99,     53,   76.4,
      109,      00,   189609,    .43,   63.9,    2.9,    2.9,    .04,   2.86,     84,     66,    .17,    .82,   1.16,   1.93,   1.07,    .56, -99.99,   50.7,   77.1,
      108,      00,   189609,    .96,   53.8,   1.06,   1.06,    -.6,    .15,      6,    256,   -.49,    .08,   -.12,   1.24,   1.19,    .18, -99.99,   40.6,     67,
      102,      00,   189609,    3.6,   54.5,   1.09,   1.09,   1.07,    .65,      5,    274,    .32,    .02,    .08,   1.08,    .74,    .17, -99.99,   43.3,   65.6,
      105,      00,   189609,   2.02,   52.5,   3.59,   3.59,   2.07,   3.59,     13,    332,    .75,   -.03,    .04,    .86,   1.15,    .82, -99.99,   39.5,   65.5,
      104,      00,   189609,   3.68,   74.2,  -2.94,  -2.94,   -1.6,  -2.94,    293,      9,   -.37,  -1.52,   -.55,   -.68,   -.61,   -.97, -99.99,   62.7,   85.6,
      106,      00,   189609,   3.53,   73.4,  -3.44,  -3.44,    .28,  -3.28,    330,     10,    .35,   -.44,   -.87,  -1.63,  -1.32,  -1.07, -99.99,   60.6,   86.1,
      107,      00,   189610,   2.24,   51.9,   1.56,   1.56,    3.3,   1.56,      4,    348,   1.47,   1.57,   1.02,    .74,   -.03,    .07, -99.99,   39.9,   63.8,
      106,      00,   189610,   3.52,   61.2,  -2.64,  -2.64,   1.34,   -1.9,     89,    118,    .67,    .62,    .09,  -1.17,  -1.09,   -.79, -99.99,   49.2,   73.2,
      101,      00,   189610,   3.09,   44.9,    .93,    .93,    .75,    .93,      0,    525,   -.15,    .58,    .03,   -.12,    .35,    .21, -99.99,   36.2,   53.6,
      102,      00,   189610,   2.56,   42.4,   1.51,   1.51,   1.61,   1.51,      0,    650,    .27,    .33,    .11,    .37,    .79,    .77, -99.99,   31.1,   53.8,
      108,      00,   189610,    1.9,   46.1,    .62,    .62,     -1,   -.67,      0,    445,    -.5,   -.76,   -.43,    .15,    .27,    .58, -99.99,   33.8,   58.4,
      105,      00,   189610,     .9,   42.4,   3.22,   3.22,   -.01,   3.16,      0,    653,   -.61,    .16,    -.4,    .15,    .76,   1.03, -99.99,   28.1,   56.6,
      104,      00,   189610,   2.06,   62.2,  -3.18,  -3.18,  -1.65,  -3.18,    101,    152,   -.76,   -.88,  -1.74,   -.52,   -.75,   -.97, -99.99,   50.7,   73.7,
      109,      00,   189610,   1.04,   56.6,   2.57,   2.57,    -.1,   2.42,     26,    161,    .13,    .01,    .48,   1.21,    .56,    .67, -99.99,   43.4,   69.9,
      103,      00,   189610,   1.77,     52,   2.04,   2.04,     .2,   2.04,      4,    455,   -.91,   -.08,   -.25,   1.06,    .49,    .56, -99.99,   39.7,   64.2,
      102,      00,   189611,   2.92,   23.7,   2.41,   2.41,   3.17,   2.41,      0,   1036,   1.33,   1.05,    .87,     .2,   1.28,   1.11, -99.99,   15.3,   32.1,
      101,      00,   189611,   3.51,   39.9,   -.04,   -.04,   -.13,    .79,      0,    623,    .04,   -.14,    .48,    .15,   -.22,   -.01, -99.99,     31,   48.8,
      104,      00,   189611,   4.42,   58.5,  -2.78,  -2.78,    .23,  -2.63,     81,    218,   1.08,    .31,   -.06,    .14,    -.7,   -.62, -99.99,   47.4,   69.6,
      107,      00,   189611,    .63,   38.7,   1.32,   1.32,   -.25,   1.11,      0,    621,   -.38,   1.03,   1.16,    .89,    .13,   -.41, -99.99,   26.2,   51.2,
      106,      00,   189611,   2.04,   50.8,  -2.52,  -2.52,   -.46,  -1.91,     28,    328,   -.22,     .3,    .37,   -.74,  -1.28,   -.96, -99.99,   39.4,   62.2,
      108,      00,   189611,   8.59,   29.7,   2.24,   2.24,   5.06,   2.24,      0,    879,   2.05,   1.71,   1.41,   1.07,   1.89,    2.1, -99.99,   23.1,   36.2,
      105,      00,   189611,   2.42,   15.4,   4.53,   4.53,   4.92,   4.53,      0,   1379,   2.93,    1.5,    1.4,     .5,    1.4,    1.5, -99.99,    6.2,   24.7,
      109,      00,   189611,   2.92,   43.4,   2.88,   2.88,   1.72,   2.88,      0,    448,    .97,    .83,     .8,    .94,   1.68,   1.02, -99.99,   33.7,   53.1,
      103,      00,   189611,   3.59,   44.3,   2.35,   2.35,   1.58,   2.35,      0,    664,    .41,   -.36,    .12,    .86,    .59,    .51, -99.99,   33.8,   54.8,
      108,      00,   189612,   5.22,   33.1,   2.31,   2.31,    .91,   2.31,      0,    760,    .38,   1.67,    1.4,   1.23,   1.68,   1.68,     .6,   27.3,   38.9,
      104,      00,   189612,   2.45,   45.3,  -3.07,  -3.07,  -1.73,  -3.07,     16,    568,   -.98,    .17,   -.28,   -.69,   -.77,   -.71,   -.74,   34.3,   56.2,
      109,      00,   189612,   2.37,   41.7,   2.52,   2.52,   -.18,   2.38,      0,    514,    .02,    .48,    .44,    .72,   1.39,    1.1,    .77,   32.1,   51.3,
      105,      00,   189612,     .4,   26.6,   3.92,   3.92,   -.43,    3.7,      0,   1146,  -1.61,   1.71,    .83,     .4,   1.02,   1.29,    .42,   17.3,   35.9,
      103,      00,   189612,   1.18,   35.8,   1.48,   1.48,   -1.9,    .58,      0,    955,  -1.82,   -.81,  -1.16,    .21,    .15,   -.23,  -1.17,   26.6,   45.1,
      102,      00,   189612,    .75,   22.2,   2.06,   2.06,   -.31,   1.86,      0,   1213,  -1.15,    .61,    .58,    .32,   1.19,    .86,   -.61,   14.4,     30,
      107,      00,   189612,    .58,   35.4,    .74,    .74,  -1.33,   -.23,      0,    659,   -.79,   -.86,    .45,    .75,    .06,   -.44,   -.08,   22.2,   48.5,
      101,      00,   189612,   1.31,   23.7,   -1.1,   -1.1,  -3.19,   -1.1,      0,   1145,  -2.12,  -1.22,   -1.1,   -.38,  -1.18,   -.52,  -1.37,   15.2,   32.1,
      106,      00,   189612,   1.16,   45.9,  -2.99,  -2.99,  -2.19,  -2.99,      5,    521,  -1.59,  -1.07,   -.37,   -.85,  -1.44,  -1.28,   -.99,     33,   58.8,
      109,      00,   189701,   2.34,   37.7,   2.13,   2.13,   -.38,   1.78,      0,    623,   -.12,   -.16,    .19,    .31,    .57,    .47,    .11,   29.4,   46.1,
      104,      00,   189701,   2.39,   41.9,  -3.31,  -3.31,  -1.66,  -3.31,     13,    669,   -1.1,  -1.38,   -.43,  -1.51,   -.75,    -.9,  -1.26,   31.5,   52.3,
      107,      00,   189701,   1.72,     30,   1.41,   1.41,   2.24,   1.41,      0,    799,   1.29,    .51,    .23,    .82,    .63,    .06,   -.09,   19.7,   40.3,
      103,      00,   189701,   3.85,   27.1,    1.8,    1.8,   1.43,   1.48,      0,   1227,    .71,   -.55,   -.26,   -.37,    .59,    .25,  -1.02,   18.3,   35.9,
      106,      00,   189701,   2.78,   38.1,  -2.65,  -2.65,    .09,  -2.55,      5,    728,    .65,   -.52,   -.57,   -.35,  -1.24,   -1.2,   -.96,   27.9,   48.3,
      105,      00,   189701,   1.09,   14.2,   4.08,   4.08,   1.69,   4.08,      0,   1539,    .82,   -.44,   1.68,    .62,     .7,   1.21,    .33,    3.7,   24.6,
      108,      00,   189701,   3.12,   26.9,   1.49,   1.49,  -1.75,    .66,      0,    917,   -.83,   -.23,   1.01,    .76,    .94,    .95,    .14,   20.2,   33.5,
      101,      00,   189701,   2.75,   20.3,  -1.14,  -1.14,   -.46,  -1.14,      0,   1237,   -.19,  -1.66,  -1.27,   -.84,   -.75,   -.21,  -1.45,   11.4,   29.3,
      102,      00,   189701,   2.35,   11.2,   2.93,   2.93,   3.24,   2.93,      0,   1504,      2,    .98,   1.48,    .78,    .92,   1.27,   -.39,    2.2,   20.2,
      102,      00,   189702,   1.27,     18,   2.91,   2.91,    .86,   2.91,      0,   1185,    .61,   2.07,    1.1,   1.14,    .51,   1.51,   -.28,    8.9,     27,
      104,      00,   189702,   6.72,   50.2,  -1.83,  -1.83,   3.42,   -.39,     40,    402,    1.9,    .67,      0,   -.01,    .08,   -.58,   -.77,   40.4,     60,
      101,      00,   189702,   2.69,   23.6,   -.02,  -1.04,   -.06,   -.99,      0,   1032,    .06,   -.23,  -1.49,   -.47,   -.54,   -.77,  -1.23,   14.5,   32.8,
      103,      00,   189702,   3.78,   34.7,   2.16,   2.16,   1.63,   2.16,      0,    899,   1.08,   1.12,    .05,    .04,    .67,    .48,   -.62,   26.5,   42.9,
      109,      00,   189702,   4.51,   37.3,   3.07,   3.07,   3.46,   3.07,      0,    578,   1.15,    .63,    .47,    .69,    .76,   1.42,    .52,   28.8,   45.8,
      105,      00,   189702,   1.27,   17.3,   4.58,   4.58,   2.78,   4.58,      0,   1266,   1.83,   1.63,    .52,   1.39,    .63,   1.41,    .42,    6.6,   28.1,
      108,      00,   189702,   4.94,   30.2,   2.07,   2.07,    2.2,   2.07,      0,    737,   1.01,    .03,    .22,    .96,    .84,   1.36,    .63,   23.1,   37.2,
      106,      00,   189702,   1.43,   47.1,  -2.89,  -2.89,  -1.52,  -2.89,     16,    412,   -.91,   -.11,   -.88,   -.27,  -1.02,  -1.45,  -1.03,   35.4,   58.7,
      107,      00,   189702,   1.44,   33.2,   1.96,   1.96,   2.08,   1.96,      0,    655,    .99,    1.4,    .82,   1.32,   1.09,    .46,      0,   21.7,   44.6,
      104,      00,   189703,   6.33,   57.8,  -1.14,  -1.14,   1.51,    .86,     86,    268,   1.13,   1.95,    1.1,    .56,    .22,   -.02,   -.59,   47.9,   67.6,
      101,      00,   189703,   3.46,     32,    .13,   -.81,    .39,   -.39,      0,    881,    .07,    .08,   -.14,  -1.06,   -.48,  -1.24,   -.98,   22.6,   41.5,
      102,      00,   189703,   2.36,     24,   3.17,   3.17,   1.68,   3.17,      0,   1125,   1.03,   1.12,   2.33,   1.79,   1.03,   1.84,    .07,   14.2,   33.9,
      109,      00,   189703,    3.2,   38.2,   3.63,   3.63,   2.63,   3.63,      0,    619,    .77,    1.2,    .79,    .86,    .99,    1.4,    .75,   28.7,   47.6,
      103,      00,   189703,   6.86,     44,   3.37,   3.37,   4.29,   3.37,      4,    724,   2.04,   2.15,   2.02,    .72,   1.45,   1.18,   -.06,   34.1,   53.8,
      107,      00,   189703,   1.53,   37.6,   2.49,   2.49,    2.2,   2.49,      0,    647,    .86,   1.11,   1.43,   1.23,   1.34,    .73,    .21,   25.1,   50.1,
      105,      00,   189703,   1.77,   20.2,   5.52,   5.52,   4.21,   5.52,      0,   1268,   1.67,   2.39,   2.32,   1.94,   1.17,   1.47,    .64,    9.2,   31.2,
      108,      00,   189703,   4.44,   29.3,   2.69,   2.69,   2.49,   2.69,      0,    860,    .97,   1.26,    .48,   1.27,   1.18,   1.56,    .89,   21.8,   36.9,
      106,      00,   189703,   3.99,   55.8,  -2.06,  -2.06,    1.6,  -1.34,     84,    232,   1.35,    .39,    .59,    .03,   -.45,  -1.08,   -.78,     44,   67.6,
      104,      00,   189704,   3.72,   61.7,  -1.01,  -1.01,    .04,     .9,     71,    141,    .12,    .84,   1.55,     .8,   -.05,    .27,   -.75,   49.6,   73.7,
      107,      00,   189704,    .73,   49.8,    2.1,    2.1,    -.4,   1.86,      3,    379,   -.48,    .27,    .64,    .51,    .88,    .76,    .31,   35.3,   64.2,
      102,      00,   189704,   2.81,   42.6,   3.11,   3.11,    .79,   3.11,      0,    629,    .36,    .84,    .94,   1.92,   1.16,   1.24,    .25,   32.1,     53,
      108,      00,   189704,   1.58,   44.9,   1.89,   1.89,  -1.56,   1.17,      0,    446,     -1,    .27,    .85,   1.24,   1.04,   1.16,    .86,   32.9,   56.9,
      109,      00,   189704,    .56,   52.6,   -.54,   2.72,  -1.61,   2.02,     14,    277,  -1.06,    .27,    .86,    .66,    .73,    .89,    .68,     39,   66.1,
      101,      00,   189704,   3.11,   44.2,   -.23,   -.96,    -.7,    -.9,      0,    531,   -.26,   -.14,   -.17,  -1.05,   -.84,    -.8,  -1.02,   32.9,   55.4,
      105,      00,   189704,   1.84,   42.1,    5.5,    5.5,   1.65,    5.5,      0,    638,    .15,   1.06,   1.69,   2.49,   1.29,   1.15,     .7,   30.8,   53.5,
      106,      00,   189704,   3.11,   61.8,  -1.79,  -1.79,    .18,   -.95,     84,    101,    .11,    .84,    .31,   -.23,   -.19,  -1.02,   -.59,   48.8,   74.8,
      103,      00,   189704,   4.66,   52.2,   3.47,   3.47,   1.37,   3.47,      2,    436,    .67,   1.77,   1.87,   1.28,    .91,   1.64,    .18,   41.4,     63,
      102,      00,   189705,   1.99,   53.6,   2.13,   2.13,  -1.98,   1.26,     14,    347,  -1.49,   -.87,   -.39,    .14,    .68,    .23,   -.02,   40.6,   66.6,
      107,      00,   189705,   1.57,   61.6,   2.61,   2.61,   2.17,   2.61,     27,    150,   1.05,    .33,    .66,     .9,   1.22,   1.09,    .29,   46.6,   76.6,
      106,      00,   189705,   2.95,   69.4,  -2.02,  -2.02,  -1.24,  -1.64,    212,     22,   -.88,   -.61,    .22,   -.43,   -.21,   -.84,   -.76,   56.8,   81.9,
      108,      00,   189705,   1.57,   55.6,   1.11,   1.11,  -1.76,   -.37,     11,    240,   -.63,  -1.21,   -.12,    .09,     .8,    .71,    .68,   42.3,     69,
      109,      00,   189705,    .43,   62.4,   -.95,   1.97,  -1.41,    .69,     51,    149,   -.86,  -1.43,   -.04,    .33,    .54,    .61,    .56,   48.2,   76.6,
      103,      00,   189705,   3.03,   59.8,   -.34,   2.78,  -1.02,   2.31,     35,    235,   -.91,   -.22,    .95,     .7,    .62,   1.06,    .21,   47.3,   72.2,
      105,      00,   189705,   1.14,   56.4,   3.75,   3.75,  -3.56,   2.37,     26,    276,  -2.01,  -1.41,   -.71,   -.48,    .63,    .13,     .4,   41.2,   71.6,
      104,      00,   189705,   2.46,   68.2,  -1.45,  -1.45,  -1.64,   -.18,    161,     48,  -1.13,    -.7,    .19,    .09,    .05,    .11,  -1.01,   55.7,   80.6,
      101,      00,   189705,   4.72,   54.4,    .49,    .49,   1.46,    .49,     12,    250,    .88,    .45,    .42,   -.63,   -.18,   -.32,   -.77,   43.6,   65.1,
      109,      00,   189706,    .53,   65.9,  -1.22,    1.4,   -1.1,   -.28,    110,     59,    .37,   -.55,  -1.14,    .41,    .55,    .69,    .63,   52.1,   79.7,
      104,      00,   189706,   3.87,   78.6,  -1.94,  -1.94,  -1.92,  -1.28,    401,      1,   -.81,  -1.31,  -1.02,    .14,   -.04,   -.33,  -1.04,     67,   90.3,
      106,      00,   189706,   3.11,   78.7,     -2,     -2,   -.58,  -1.78,    456,      1,   -.33,    -.8,   -.67,   -.09,   -.36,   -.68,  -1.04,   66.4,   90.9,
      102,      00,   189706,    4.4,   62.5,   2.28,   2.28,   1.12,   1.82,     63,    112,    .31,   -.76,   -.48,    .48,    .71,    .53,    .16,   50.6,   74.4,
      103,      00,   189706,   4.33,   71.4,   -.18,   2.61,    .36,   2.24,    180,     29,    .09,   -.62,   -.18,   1.24,    .35,   1.06,    .31,   59.5,   83.3,
      105,      00,   189706,   3.18,   61.2,   3.56,   3.56,    .61,   2.39,     91,    142,    .32,  -1.02,    -.8,    .04,    .37,    .27,    .26,   48.2,   74.2,
      107,      00,   189706,    .89,   66.9,   2.83,   2.83,   1.48,   2.83,     62,     82,    .09,    .77,    .26,   1.14,   1.05,    1.2,     .3,   51.2,   82.6,
      101,      00,   189706,   3.84,   60.5,    .72,    .72,    .86,    .72,     42,     93,    .04,     .6,    .31,    .09,    -.6,   -.28,   -.72,   49.5,   71.5,
      108,      00,   189706,   2.47,   56.3,   1.37,   1.37,   1.12,    .36,     13,    192,   1.05,     .2,   -.39,    .16,   1.09,      1,    .97,     44,   68.6,
      101,      00,   189707,   7.06,   70.1,   2.42,   2.42,   5.32,   2.42,    226,      3,    2.5,   1.55,   1.65,   1.26,    .35,    .23,   -.16,   60.4,   79.9,
